,00:00:00,00:05:00,00:10:00,00:15:00,00:20:00,00:25:00,00:30:00,00:35:00,00:40:00,00:45:00,00:50:00,00:55:00,01:00:00,01:05:00,01:10:00,01:15:00,01:20:00,01:25:00,01:30:00,01:35:00,01:40:00,01:45:00,01:50:00,01:55:00,02:00:00,02:05:00,02:10:00,02:15:00,02:20:00,02:25:00,02:30:00,02:35:00,02:40:00,02:45:00,02:50:00,02:55:00,03:00:00,03:05:00,03:10:00,03:15:00,03:20:00,03:25:00,03:30:00,03:35:00,03:40:00,03:45:00,03:50:00,03:55:00,04:00:00,04:05:00,04:10:00,04:15:00,04:20:00,04:25:00,04:30:00,04:35:00,04:40:00,04:45:00,04:50:00,04:55:00,05:00:00,05:05:00,05:10:00,05:15:00,05:20:00,05:25:00,05:30:00,05:35:00,05:40:00,05:45:00,05:50:00,05:55:00,06:00:00,06:05:00,06:10:00,06:15:00,06:20:00,06:25:00,06:30:00,06:35:00,06:40:00,06:45:00,06:50:00,06:55:00,07:00:00,07:05:00,07:10:00,07:15:00,07:20:00,07:25:00,07:30:00,07:35:00,07:40:00,07:45:00,07:50:00,07:55:00,08:00:00,08:05:00,08:10:00,08:15:00,08:20:00,08:25:00,08:30:00,08:35:00,08:40:00,08:45:00,08:50:00,08:55:00,09:00:00,09:05:00,09:10:00,09:15:00,09:20:00,09:25:00,09:30:00,09:35:00,09:40:00,09:45:00,09:50:00,09:55:00,10:00:00,10:05:00,10:10:00,10:15:00,10:20:00,10:25:00,10:30:00,10:35:00,10:40:00,10:45:00,10:50:00,10:55:00,11:00:00,11:05:00,11:10:00,11:15:00,11:20:00,11:25:00,11:30:00,11:35:00,11:40:00,11:45:00,11:50:00,11:55:00,12:00:00,12:05:00,12:10:00,12:15:00,12:20:00,12:25:00,12:30:00,12:35:00,12:40:00,12:45:00,12:50:00,12:55:00,13:00:00,13:05:00,13:10:00,13:15:00,13:20:00,13:25:00,13:30:00,13:35:00,13:40:00,13:45:00,13:50:00,13:55:00,14:00:00,14:05:00,14:10:00,14:15:00,14:20:00,14:25:00,14:30:00,14:35:00,14:40:00,14:45:00,14:50:00,14:55:00,15:00:00,15:05:00,15:10:00,15:15:00,15:20:00,15:25:00,15:30:00,15:35:00,15:40:00,15:45:00,15:50:00,15:55:00,16:00:00,16:05:00,16:10:00,16:15:00,16:20:00,16:25:00,16:30:00,16:35:00,16:40:00,16:45:00,16:50:00,16:55:00,17:00:00,17:05:00,17:10:00,17:15:00,17:20:00,17:25:00,17:30:00,17:35:00,17:40:00,17:45:00,17:50:00,17:55:00,18:00:00,18:05:00,18:10:00,18:15:00,18:20:00,18:25:00,18:30:00,18:35:00,18:40:00,18:45:00,18:50:00,18:55:00,19:00:00,19:05:00,19:10:00,19:15:00,19:20:00,19:25:00,19:30:00,19:35:00,19:40:00,19:45:00,19:50:00,19:55:00,20:00:00,20:05:00,20:10:00,20:15:00,20:20:00,20:25:00,20:30:00,20:35:00,20:40:00,20:45:00,20:50:00,20:55:00,21:00:00,21:05:00,21:10:00,21:15:00,21:20:00,21:25:00,21:30:00,21:35:00,21:40:00,21:45:00,21:50:00,21:55:00,22:00:00,22:05:00,22:10:00,22:15:00,22:20:00,22:25:00,22:30:00,22:35:00,22:40:00,22:45:00,22:50:00,22:55:00,23:00:00,23:05:00,23:10:00,23:15:00,23:20:00,23:25:00,23:30:00,23:35:00,23:40:00,23:45:00,23:50:00,23:55:00,,
2022/2/17,0,0,0,0,0.2149,0.4012,1.6398,1.0917,2.1715,4.2849,6.0412,3.2878,13.1407,4.357,14.6791,25.0567,23.7432,20.6595,21.934,10.7768,3.209,4.1643,2.6344,9.6037,15.095,7.7225,6.7995,3.5126,3.9706,2.6037,6.2488,6.1082,3.3635,2.2364,9.0458,4.5707,4.905,4.8514,3.1874,3.5907,3.1526,5.9844,15.0195,13.6514,18.8539,16.1751,18.3949,19.8316,20.8967,19.7666,16.1524,3.0582,5.0554,3.2589,7.8708,8.7462,8.9016,9.2886,9.5506,9.0428,7.3505,7.9279,3.8479,3.1935,2.4735,2.8175,3.9063,3.6406,3.7076,4.258,8.9039,9.9645,9.7209,7.585,11.6522,7.5141,4.598,3.969,4.8138,3.8007,3.7135,3.6893,3.705,3.6279,6.7174,2.6512,2.6402,2.3309,1.5999,1.187,1.2152,1.1635,1.5217,1.5784,1.6898,2.4998,1.9539,1.5903,1.8487,2.7405,3.1089,2.7488,2.0595,2.2023,3.223,2.4644,3.4777,1.7177,2.261,2.827,2.4563,2.4534,2.1557,5.3347,1.4058,0.7988,0.8406,1.2524,1.5029,2.0953,2.0767,0.6374,0.5099,0.3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/18,0,0,0,0,0,0.2181,0.0765,0.1624,0.122,0.1798,11.5927,8.4077,4.3907,5.3786,5.558,3.147,4.5393,3.0538,4.3853,3.6827,4.499,2.998,2.9398,2.0869,2.3928,1.8528,2.4629,1.9567,5.0562,4.7804,5.8408,4.3289,9.9876,3.7227,5.673,6.2786,4.8203,5.2008,3.4489,2.2079,4.6107,3.3706,3.2174,1.815,2.0557,3.6309,3.8535,1.3843,1.0302,1.461,0.6198,4.9652,4.6973,6.5321,5.9458,7.4573,9.7523,7.8411,8.3104,7.398,5.2345,4.811,5.1557,6.0648,2.557,3.46,4.3789,2.6129,1.6779,1.9809,1.1625,6.0609,1.0093,1.3024,2.9895,2.8753,5.9828,1.0414,1.1485,2.4623,3.1434,2.4845,4.7206,1.1998,4.3762,1.4942,2.6611,1.8261,1.9125,1.7521,1.547,2.9735,2.7747,3.4678,2.5749,2.5119,2.1938,2.545,2.6751,3.4196,3.0845,2.0379,2.0822,3.1367,2.4629,2.837,5.3268,3.6091,2.6374,2.7593,2.8745,2.0947,2.7175,3.3657,1.6596,1.6147,2.7838,3.0113,2.0497,4.5014,3.9814,2.5794,3.2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/21,0,0,0,0,0.0347,0.3836,2.7386,2.8978,4.2323,1.5541,9.7952,9.5778,10.6423,10.9283,12.0456,9.0812,3.7191,6.9798,5.1658,6.1668,8.4233,11.0537,13.4243,15.5975,12.7597,13.3778,8.9676,7.838,5.4914,10.0887,11.7775,15.7038,13.4257,7.2209,7.8964,8.321,5.9728,3.9047,2.4086,2.5532,5.6389,5.7277,5.3636,13.2083,18.5412,20.7307,14.5698,2.746,2.2323,7.1748,8.2275,8.0674,9.9897,11.5651,7.8818,9.2055,3.8188,8.313,5.8941,5.2753,5.7407,7.1682,5.5084,4.375,4.5043,4.2862,4.3099,7.0916,6.1823,16.9526,13.9714,7.1026,3.5936,10.6633,4.7851,3.15,2.3151,5.7645,16.5209,14.9466,10.1137,10.8546,9.2814,10.8788,17.9897,23.1263,20.7634,16.5964,16.2416,14.1658,14.1137,15.3183,16.4956,16.2583,15.209,14.3002,18.0439,22.1868,23.538,17.7787,15.7855,16.6856,11.4027,13.8392,20.7198,23.585,22.0647,18.3288,19.0808,16.1882,17.1277,19.2587,21.9941,19.2587,7.6357,6.1233,5.2837,9.581,4.0169,2.815,1.0553,0.6881,1.1416,1.1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/22,0,0,0,0,0,0.0869,1.2618,1.3866,2.2412,1.9897,2.8492,6.0371,6.7932,3.0553,4.6722,2.811,4.6492,2.8257,3.8535,6.1202,6.841,5.0142,8.3149,8.0921,4.3187,6.3356,4.02,2.9645,2.0069,3.3098,7.2135,8.726,9.4435,7.3074,5.271,3.2855,2.8245,4.1214,4.9697,4.0721,13.7825,9.168,3.3434,4.2864,7.4056,6.4877,4.0759,12.1315,8.6278,11.5132,17.7492,13.0089,4.9931,3.7184,6.4239,8.3975,7.9825,7.0946,21.5503,13.5088,8.727,8.3608,7.9933,8.7777,3.7824,3.4483,3.0368,6.4676,10.7495,15.1369,10.1024,14.525,7.6457,6.7762,7.6764,10.8749,7.5258,11.6429,9.843,15.4053,6.4109,2.9648,3.466,6.5203,3.8503,2.5466,3.1098,3.8768,2.9645,3.5742,4.6797,4.8405,8.5028,10.8316,5.2389,6.1372,7.2801,6.1033,6.9774,4.6204,8.164,6.2055,7.3911,5.7677,7.4741,8.7831,9.2044,9.2416,7.6329,7.9506,8.9216,10.1462,4.9742,3.8881,3.4153,2.0947,2.9333,1.6733,2.136,2.4244,1.4765,1.0687,1.8398,0.5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/23,0,0,0,0,0,0.0448,1.9799,1.7246,0.8121,2.4805,1.3135,13.942,10.5338,8.9697,13.7022,16.2168,15.3395,23.9774,23.9413,16.3832,5.838,10.4035,8.1108,6.9226,5.397,5.7721,7.0814,6.4966,7.3251,19.5254,9.7592,13.3331,10.39,20.1365,26.8464,16.2024,13.7883,13.8502,12.7462,13.0651,14.5642,20.9242,21.369,13.821,7.4018,8.7871,5.4537,6.1645,8.4863,4.9668,10.6482,13.8981,9.4808,11.2638,9.7369,13.9943,14.4236,9.8463,8.0356,5.1388,3.7817,4.5968,5.6083,5.2671,4.8232,6.4142,6.8587,6.8458,6.9047,7.3211,8.2446,7.006,8.1407,8.3555,7.8054,8.052,5.4143,6.5181,7.6636,5.0326,6.2583,4.6322,4.9881,5.1666,4.7106,5.9782,7.3311,6.2205,5.6989,6.7597,8.5404,6.6803,6.1625,4.3856,4.9397,5.8353,4.383,5.6797,5.5731,11.9397,7.2801,4.9763,5.1598,8.5745,6.3173,5.2266,6.8443,5.2066,7.5349,6.4362,13.2053,4.8091,4.6733,5.5688,8.414,3.271,6.0368,1.7221,2.2515,1.3994,0.5902,0.4558,0.5187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/24,0,0,0,0,0.0286,0.0511,0.0755,0.0745,0.2044,0.9205,1.9283,6.98,4.948,5.6789,5.7975,5.8892,6.2229,8.6463,8.9395,9.9754,6.255,3.8388,6.2549,6.3588,7.7236,5.875,5.5163,4.8434,5.7539,3.8536,7.1522,5.7484,7.6903,6.0417,4.903,5.5076,10.909,15.7452,15.7274,15.9724,14.8357,8.1883,6.291,5.2379,5.871,6.5151,5.6948,12.2085,16.8291,8.3035,12.8472,15.7745,16.1302,17.8857,19.0844,15.5402,17.4088,18.843,15.554,9.4436,10.0314,5.6421,8.3141,7.1646,5.5531,3.3528,4.3874,5.4755,5.339,5.1854,6.5243,4.8835,4.2641,4.7945,4.5416,4.4258,3.6984,5.2573,4.0829,3.3666,4.2388,3.3063,4.3143,2.9984,5.31,3.6178,3.7433,3.7534,4.2689,3.8096,3.5464,3.522,3.4719,4.686,5.9358,2.5453,2.4068,2.8317,2.8106,2.401,3.327,2.5434,2.9437,3.8772,3.7304,3.7473,6.4184,3.267,4.1766,3.5858,3.4138,3.9946,3.5151,3.6495,2.2576,1.8685,1.8009,2.4967,1.5734,0.3212,3.1773,0.3956,1.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/25,0,0,0,0,0,0,0,0,0,2.6376,3.4836,4.532,6.7031,9.0539,10.1508,5.6404,2.9119,5.3668,7.9574,4.1121,6.8851,2.2875,5.1982,13.9133,9.846,6.3841,3.1847,3.3538,2.3194,2.4334,2.5903,3.1886,4.2731,5.9446,6.4032,6.5513,8.7489,3.9015,4.3838,9.5747,7.2017,5.9816,3.5583,4.2314,4.8561,3.4411,7.0614,11.4322,21.4179,11.4288,7.4216,5.118,6.7423,5.129,3.7273,3.7094,3.6842,3.5338,3.7113,8.4131,3.8763,1.93,3.5504,1.9264,0.4981,0.3042,1.1776,0.9772,1.5145,2.6513,1.3226,2.16,1.7022,1.5654,1.5475,1.4168,2.5902,2.7053,8.4402,1.4756,7.087,2.7998,3.1036,10.0569,2.2065,1.7006,4.6772,1.7147,1.5845,2.7557,5.3318,6.08,5.1131,3.2584,5.3811,2.1116,2.1414,2.2836,7.932,1.9451,9.3518,12.0175,14.8926,9.2427,4.5066,2.9581,1.2844,1.4801,0.8686,2.6817,3.5324,2.5353,2.5925,1.2434,1.5423,2.0306,1.0654,1.6048,1.4455,1.4406,0.6667,0.5028,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/3/1,0,0,0,0,0,17.7882,23.3139,20.483,19.5063,17.4881,8.0838,9.9699,13.8352,17.1882,11.6728,10.2246,8.4867,13.6805,17.1877,18.0308,21.4173,21.8814,18.1955,17.2564,16.0809,13.4629,5.6209,18.653,17.1947,15.6568,15.1632,16.8693,13.4222,4.7306,2.7854,2.0218,3.1605,2.4682,3.2786,3.8894,5.2677,4.6671,4.194,9.9867,18.0085,26.8839,31.4769,30.4275,29.6656,20.7243,19.1868,21.0477,23.5228,20.2383,21.2507,21.9724,22.7896,22.7848,20.4138,18.6289,16.6496,16.3434,15.3685,19.165,15.2071,16.4971,12.7776,4.6033,5.7363,21.4845,21.0305,22.382,25.2481,24.2097,22.0151,22.3051,22.6747,23.1725,19.9584,18.9642,23.3516,24.2105,23.7331,23.1755,18.0066,4.4619,4.3311,4.57,3.1355,3.724,4.1259,2.4562,3.0519,4.0364,4.4563,2.3654,3.5977,4.2161,2.9906,7.6145,3.492,3.8215,4.202,3.318,3.8207,3.2574,5.4465,5.7593,4.8882,3.8234,4.7323,6.4715,7.5155,6.3736,4.0412,4.2985,3.9478,4.1032,1.8657,2.7471,4.0766,1.4744,0.5378,0.6071,1.2605,0.3214,0.145,0.2093,0.435,1.1575,0.0947,0.4075,0.0802,0.0772,0.0565,0.0536,0.0533,0.0437,0.1499,0.0467,0.0442,0.0443,0.0635,0.0433,0.0456,0.0451,0.0442,0.0442,0.0454,0.0435,0.0443,0.0453,0.0665,0.0442,0.0442,0.0439,0.0446,0.0462,0.0508,0.0454,0.0451,0.0438,0.0447,0.0444,0.0445,0.0687,1.2767,0.0434,0.0447,0.0442,0.0446,0.0446,0.0452,0.044,0.0443,0.0443,0.044,0.0436,0.0668,0.0434,0.0452,0.0472,0.0447,0.046,0.0445,0.044,0.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/3/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6739,4.6745,10.9859,5.7548,5.2296,4.9903,13.3453,5.1691,4.3908,3.4106,4.4888,4.7984,4.5781,4.1371,5.1049,3.4675,2.6712,3.7314,2.5327,2.6466,3.8132,2.9505,6.388,5.4703,7.4062,4.5747,2.8265,5.2003,2.7212,3.9525,6.3184,2.9197,2.9729,2.7043,3.1517,3.3453,4.2833,3.0913,6.4361,4.4881,5.6677,2.692,3.7025,4.0483,5.4985,7.4651,2.251,1.1246,2.1787,1.262,1.1346,1.2763,0.522,0.6619,0.6582,3.2667,0.3193,0.3873,0.4004,0.5059,0.1186,0.0854,0.0658,0.0555,0.0484,0.0465,0.0468,0.0505,0.0504,0.0457,0.0478,0.0468,0.0472,0.0498,0.0502,0.045,0.0472,0.0459,0.0464,0.0467,0.0533,0.0453,0.05,0.0486,0.0724,0.0466,0.0553,0.0491,0.0556,0.0713,0.0462,0.046,0.0518,0.0462,0.0475,0.0468,0.0462,0.0461,0.051,0.0471,0.0482,0.0474,0.0463,0.0467,0.0537,0.0479,0.0479,0.046,0.0458,0.0452,0.0505,0.0511,0.0459,0.0451,0.0449,0.0457,0.0524,0.0471,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/3/3,0,0,0,0,0,0.413,1.6773,1.9746,6.7942,4.1765,15.1864,6.3088,6.3464,2.6868,7.142,9.2125,8.0327,4.5521,6.414,4.0614,5.1457,4.1275,6.3205,4.5482,5.953,6.0716,5.3921,10.6975,8.0201,4.2798,2.64,2.221,4.904,8.07,5.5549,2.9298,4.6658,4.5877,3.5912,9.4653,4.7878,6.9297,19.2384,15.3128,15.1796,5.0529,18.328,28.9709,27.8653,30.3445,23.936,6.0009,7.797,6.7367,9.1264,7.6894,8.6017,6.551,4.7504,6.3892,3.3518,2.4672,3.2387,1.6898,1.0776,1.3494,8.9529,11.4349,6.5438,3.3579,4.8446,4.0312,3.2868,3.1758,3.1894,5.8489,4.4625,2.7722,5.7119,2.3085,3.1086,2.6429,1.9785,2.2072,2.1965,6.8637,3.3413,4.5879,4.3158,3.4386,2.9339,3.1217,11.1901,7.7842,14.2906,2.646,2.9136,3.3907,5.5313,3.4937,4.4003,4.1753,4.0699,4.0637,5.9473,10.3916,6.5732,3.1325,3.4578,5.245,2.5477,4.3807,2.4726,3.6895,3.8604,6.0444,0.6387,0.8711,1.1498,1.3447,0.4112,4.2918,1.381,5.3866,1.7757,0.286,0.2039,0.224,0.4177,0.0601,0.1787,0.0191,0.02,0.0202,0.0203,0.0195,0.0208,0.0188,0.0194,0.0234,0.0198,0.0195,0.0194,0.019,0.02,0.0191,0.0193,0.0459,0.0197,0.0193,0.0198,0.035,0.0206,0.019,0.0195,0.0196,0.0197,0.0183,0.0196,0.0196,0.02,0.0192,0.0195,0.0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/3/4,0,0,0,0,0,0,0.9539,2.18,10.1039,4.1043,9.5194,20.4473,14.0554,11.6185,16.3254,14.3386,15.4687,13.8785,11.3617,5.9943,5.5923,3.4971,4.6121,2.7083,4.1629,6.9404,4.0034,7.143,6.2578,5.2902,7.0078,10.6323,4.7405,3.8397,4.769,4.4318,5.5099,3.7159,3.7596,6.785,15.858,7.2837,9.309,6.3988,4.5209,4.4685,3.8676,4.3834,9.81,6.4034,11.0061,7.3079,9.8121,8.418,10.328,8.3181,7.2644,7.1172,6.7348,7.1644,5.7276,5.1544,3.2103,4.583,3.3138,4.1429,3.5964,4.8802,4.6852,16.0782,8.0279,8.0473,11.8787,9.4141,8.037,8.2129,7.5075,7.4032,7.2415,6.9282,6.43,6.9212,6.5405,9.2379,5.0836,3.806,4.3525,5.343,3.5736,3.1373,3.9485,5.6681,9.7109,4.0993,8.087,7.9884,8.8822,3.5481,5.4118,4.8861,5.4754,8.0145,11.6181,6.7274,4.0641,3.7295,5.8668,3.4811,5.0613,4.0465,6.235,6.1629,5.2646,5.3835,2.2485,4.1412,1.1756,1.3228,0.7607,0.9333,1.1817,0.1991,0.3799,0.3187,0.3112,0.2996,1.8926,0.0435,0.0317,0.0368,0.0185,0.0202,0.0185,0.0189,0.0192,0.0205,0.0191,0.0355,0.1946,0.4397,0.3669,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/3/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0789,3.9792,3.5983,7.2918,3.5661,4.3957,4.2259,5.6821,12.9688,8.9847,9.1333,9.4675,5.4604,8.3046,12.8668,12.5981,14.8373,15.0497,9.921,17.3765,9.1508,7.9994,3.78,8.5289,7.8628,12.1958,3.5245,4.8951,6.9671,6.3268,8.7323,14.145,5.9903,6.0172,7.4061,8.9952,6.7977,8.4195,7.7508,5.7761,6.3612,5.0463,6.0004,3.9084,3.1631,3.8058,2.4084,1.5775,3.5059,5.3914,7.2139,10.4132,9.9138,5.6652,5.841,5.9072,8.2781,7.1837,6.6962,4.5118,5.1524,5.373,4.968,9.107,5.4368,5.5637,5.8289,4.5357,5.5038,5.6785,5.8596,6.6486,6.0394,12.5647,12.1684,5.2843,4.613,5.6682,10.8467,5.0356,6.7686,5.2769,4.9967,4.5016,6.3374,6.0183,5.9974,9.2313,16.8601,9.7204,7.2906,4.988,4.624,4.409,4.9174,9.7982,8.3807,5.4108,3.92,5.7765,4.6456,1.5096,0.999,0.7261,1.9722,1.3484,1.2253,0.1669,0.5,0.4752,1.5612,1.2173,1.0256,1.1905,1.026,1.3104,1.1843,0.8313,0.9347,1.1551,1.2291,0.9107,0.3038,0.025,0.0215,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
